time,temp_c,humidity_pct,wind_speed_kmh,wind_direction_deg
2024-10-10 21:00:00,28.6,39,12.0,231
2024-10-10 22:00:00,29.1,36,11.8,231
2024-10-10 23:00:00,28.4,37,14.4,239
2024-10-11 00:00:00,25.5,51,17.7,260
2024-10-11 01:00:00,22.9,60,15.2,260
2024-10-11 02:00:00,20.2,74,12.8,255
2024-10-11 03:00:00,18.9,81,11.0,268
2024-10-11 04:00:00,18.0,87,5.4,266
2024-10-11 05:00:00,17.5,92,2.7,274
2024-10-11 06:00:00,17.0,96,4.7,286
2024-10-11 07:00:00,16.5,100,6.5,289
2024-10-11 08:00:00,16.2,100,7.1,291
2024-10-11 09:00:00,15.6,100,3.7,321
2024-10-11 10:00:00,15.9,100,2.3,23
2024-10-11 11:00:00,15.1,99,3.3,54
2024-10-11 12:00:00,15.0,96,2.8,18
2024-10-11 13:00:00,14.1,94,3.4,122
2024-10-11 14:00:00,13.8,95,1.8,53
2024-10-11 15:00:00,14.2,91,0.5,315
2024-10-11 16:00:00,16.5,79,3.0,287
2024-10-11 17:00:00,20.3,59,4.1,304
2024-10-11 18:00:00,24.9,40,3.8,270
2024-10-11 19:00:00,28.8,27,5.0,232
2024-10-11 20:00:00,30.9,26,9.3,226
2024-10-11 21:00:00,30.8,30,13.1,238
2024-10-11 22:00:00,29.8,34,15.6,249
2024-10-11 23:00:00,27.8,39,18.7,259
2024-10-12 00:00:00,25.0,50,18.3,263
2024-10-12 01:00:00,21.6,68,13.0,256
2024-10-12 02:00:00,20.0,75,10.2,262
2024-10-12 03:00:00,19.5,76,5.6,253
2024-10-12 04:00:00,19.0,79,5.7,238
2024-10-12 05:00:00,18.2,85,5.4,255
2024-10-12 06:00:00,17.3,91,3.0,287
2024-10-12 07:00:00,17.2,92,1.6,264
2024-10-12 08:00:00,16.0,98,3.2,243
2024-10-12 09:00:00,16.1,99,2.0,270
2024-10-12 10:00:00,15.3,100,3.2,38
2024-10-12 11:00:00,14.4,98,5.5,71
2024-10-12 12:00:00,13.9,99,4.6,79
2024-10-12 13:00:00,14.4,99,4.2,95
2024-10-12 14:00:00,14.2,99,4.8,110
2024-10-12 15:00:00,14.6,98,5.8,126
2024-10-12 16:00:00,15.4,96,5.2,117
2024-10-12 17:00:00,17.6,85,3.8,139
2024-10-12 18:00:00,21.2,67,3.8,172
2024-10-12 19:00:00,25.5,51,7.5,201
2024-10-12 20:00:00,27.9,42,11.6,221
2024-10-12 21:00:00,28.3,42,14.8,232
2024-10-12 22:00:00,27.8,43,16.1,240
2024-10-12 23:00:00,26.1,49,16.6,251
2024-10-13 00:00:00,23.7,58,16.3,260
2024-10-13 01:00:00,21.1,66,12.6,256
2024-10-13 02:00:00,19.5,75,9.3,243
2024-10-13 03:00:00,18.5,80,7.6,245
2024-10-13 04:00:00,17.8,84,4.0,240
2024-10-13 05:00:00,17.0,89,4.5,151
2024-10-13 06:00:00,16.1,93,4.8,138
2024-10-13 07:00:00,15.2,96,5.1,126
2024-10-13 08:00:00,14.9,97,5.6,105
2024-10-13 09:00:00,14.9,98,6.1,102
2024-10-13 10:00:00,15.2,100,6.5,104
2024-10-13 11:00:00,15.5,100,6.5,109
2024-10-13 12:00:00,15.8,99,9.0,120
2024-10-13 13:00:00,15.2,99,7.6,112
2024-10-13 14:00:00,14.9,98,8.1,119
2024-10-13 15:00:00,14.9,95,8.0,117
2024-10-13 16:00:00,15.8,89,7.8,128
2024-10-13 17:00:00,17.6,77,5.1,135
2024-10-13 18:00:00,20.0,67,4.5,146
2024-10-13 19:00:00,22.5,57,5.8,171
2024-10-13 20:00:00,25.0,47,7.4,186
2024-10-13 21:00:00,26.3,42,10.3,203
2024-10-13 22:00:00,26.3,43,14.4,221
2024-10-13 23:00:00,24.9,47,17.6,242
2024-10-14 00:00:00,22.8,57,17.7,258
2024-10-14 01:00:00,21.0,69,12.0,252
2024-10-14 02:00:00,19.6,77,10.0,253
2024-10-14 03:00:00,18.7,83,8.8,250
2024-10-14 04:00:00,18.0,88,6.0,249
2024-10-14 05:00:00,17.4,93,2.4,216
2024-10-14 06:00:00,17.0,95,4.4,150
2024-10-14 07:00:00,16.5,97,5.0,134
2024-10-14 08:00:00,16.1,98,5.9,108
2024-10-14 09:00:00,16.2,97,6.6,107
2024-10-14 10:00:00,16.5,96,5.9,121
2024-10-14 11:00:00,16.6,95,2.8,130
2024-10-14 12:00:00,16.5,94,2.4,103
2024-10-14 13:00:00,15.9,97,4.9,100
2024-10-14 14:00:00,15.9,96,5.9,90
2024-10-14 15:00:00,16.1,92,8.0,99
2024-10-14 16:00:00,17.0,86,9.0,121
2024-10-14 17:00:00,18.4,76,9.5,143
2024-10-14 18:00:00,20.6,63,10.2,146
2024-10-14 19:00:00,22.4,56,9.9,153
2024-10-14 20:00:00,23.6,53,10.4,169
2024-10-14 21:00:00,24.2,53,12.1,179
2024-10-14 22:00:00,24.3,53,13.4,184
2024-10-14 23:00:00,23.9,55,13.9,197
2024-10-15 00:00:00,23.1,59,12.7,212
2024-10-15 01:00:00,20.8,66,10.7,203
2024-10-15 02:00:00,19.6,74,9.7,207
2024-10-15 03:00:00,18.5,82,7.6,208
2024-10-15 04:00:00,17.8,87,6.6,196
2024-10-15 05:00:00,17.1,92,5.5,171
2024-10-15 06:00:00,16.5,96,5.2,139
2024-10-15 07:00:00,15.9,97,5.5,113
2024-10-15 08:00:00,15.6,98,5.4,90
2024-10-15 09:00:00,15.5,97,5.4,82
2024-10-15 10:00:00,15.3,98,5.6,83
2024-10-15 11:00:00,15.2,99,6.1,85
2024-10-15 12:00:00,15.4,97,6.3,77
2024-10-15 13:00:00,16.8,90,9.6,157
2024-10-15 14:00:00,16.8,90,8.2,158
2024-10-15 15:00:00,17.0,89,5.8,160
2024-10-15 16:00:00,17.6,84,4.2,160
2024-10-15 17:00:00,18.8,77,3.4,183
2024-10-15 18:00:00,20.1,70,3.8,185
2024-10-15 19:00:00,21.5,63,3.2,164
2024-10-15 20:00:00,23.2,57,4.3,178
2024-10-15 21:00:00,24.8,52,7.0,215
2024-10-15 22:00:00,25.0,52,11.9,232
2024-10-15 23:00:00,24.0,56,14.3,239
2024-10-16 00:00:00,22.6,61,14.3,245
2024-10-16 01:00:00,20.1,71,14.4,230
2024-10-16 02:00:00,19.0,76,10.6,246
2024-10-16 03:00:00,18.4,79,6.0,241
2024-10-16 04:00:00,18.0,82,4.2,200
2024-10-16 05:00:00,17.4,86,5.1,170
2024-10-16 06:00:00,16.8,90,4.7,164
2024-10-16 07:00:00,16.6,92,2.6,164
2024-10-16 08:00:00,16.2,95,3.0,142
2024-10-16 09:00:00,16.3,93,4.7,130
2024-10-16 10:00:00,16.0,93,4.8,138
2024-10-16 11:00:00,15.9,94,4.0,117
2024-10-16 12:00:00,15.7,93,4.7,97
2024-10-16 13:00:00,17.1,86,6.5,136
2024-10-16 14:00:00,17.1,86,4.6,144
2024-10-16 15:00:00,17.3,86,2.8,130
2024-10-16 16:00:00,17.8,83,1.6,96
2024-10-16 17:00:00,18.4,79,2.2,24
2024-10-16 18:00:00,19.7,72,1.9,73
2024-10-16 19:00:00,21.7,63,1.7,212
2024-10-16 20:00:00,23.5,56,5.5,247
2024-10-16 21:00:00,24.1,55,9.4,238
2024-10-16 22:00:00,23.9,56,17.5,242
2024-10-16 23:00:00,22.7,60,18.8,249
2024-10-17 00:00:00,21.1,68,18.5,254
2024-10-17 01:00:00,19.4,72,11.8,219
2024-10-17 02:00:00,18.9,74,8.9,222
2024-10-17 03:00:00,18.8,74,7.5,243
2024-10-17 04:00:00,18.5,76,6.2,187
2024-10-17 05:00:00,17.7,80,6.9,175
2024-10-17 06:00:00,17.1,84,7.6,165
2024-10-17 07:00:00,16.6,86,7.9,141
2024-10-17 08:00:00,16.4,86,5.9,108
2024-10-17 09:00:00,16.5,85,4.0,122
2024-10-17 10:00:00,16.6,84,4.1,119
2024-10-17 11:00:00,16.6,84,3.8,109
2024-10-17 12:00:00,16.6,84,3.9,77
2024-10-17 13:00:00,17.5,82,3.6,110
2024-10-17 14:00:00,17.5,80,7.4,116
2024-10-17 15:00:00,17.7,79,7.8,138
2024-10-17 16:00:00,18.4,78,11.0,157
2024-10-17 17:00:00,19.0,75,10.3,173
2024-10-17 18:00:00,19.5,73,7.5,191
2024-10-17 19:00:00,20.2,69,6.8,220
2024-10-17 20:00:00,21.3,64,6.5,219
2024-10-17 21:00:00,22.5,58,8.2,221
2024-10-17 22:00:00,22.9,57,12.6,223
2024-10-17 23:00:00,22.5,58,15.4,225
2024-10-18 00:00:00,21.8,60,15.4,213
2024-10-18 01:00:00,19.8,72,13.5,207
2024-10-18 02:00:00,19.0,78,10.3,221
2024-10-18 03:00:00,18.6,80,8.0,205
2024-10-18 04:00:00,18.2,83,5.6,176
2024-10-18 05:00:00,17.8,86,4.0,162
2024-10-18 06:00:00,17.4,89,5.0,142
2024-10-18 07:00:00,16.7,93,4.5,119
2024-10-18 08:00:00,16.1,96,5.5,117
2024-10-18 09:00:00,15.4,98,8.2,142
2024-10-18 10:00:00,14.8,99,5.6,90
2024-10-18 11:00:00,14.2,100,5.4,178
2024-10-18 12:00:00,14.3,99,6.5,167
2024-10-18 13:00:00,14.6,98,5.2,194
2024-10-18 14:00:00,14.6,100,5.6,92
2024-10-18 15:00:00,15.4,96,9.0,46
2024-10-18 16:00:00,17.0,86,7.7,62
2024-10-18 17:00:00,19.2,74,1.8,101
2024-10-18 18:00:00,21.5,53,6.4,196
2024-10-18 19:00:00,23.1,38,5.5,207
2024-10-18 20:00:00,24.5,28,3.3,221
2024-10-18 21:00:00,26.0,20,8.7,238
2024-10-18 22:00:00,26.1,18,20.1,233
2024-10-18 23:00:00,25.4,20,24.8,216
2024-10-19 00:00:00,25.9,22,13.2,212
2024-10-19 01:00:00,23.2,42,8.5,163
2024-10-19 02:00:00,20.4,52,11.3,129
2024-10-19 03:00:00,18.5,58,16.3,95
2024-10-19 04:00:00,17.5,60,12.1,75
2024-10-19 05:00:00,17.1,56,11.5,55
2024-10-19 06:00:00,16.2,52,11.1,36
2024-10-19 07:00:00,14.8,40,12.6,13
2024-10-19 08:00:00,13.6,28,11.4,12
2024-10-19 09:00:00,12.6,28,9.5,21
2024-10-19 10:00:00,11.8,34,8.4,35
2024-10-19 11:00:00,12.1,36,10.3,43
2024-10-19 12:00:00,12.6,31,11.1,31
2024-10-19 13:00:00,11.9,37,8.7,38
2024-10-19 14:00:00,11.6,37,9.3,24
2024-10-19 15:00:00,13.3,32,7.9,27
2024-10-19 16:00:00,16.2,27,2.4,27
2024-10-19 17:00:00,19.7,21,2.9,259
2024-10-19 18:00:00,24.0,15,7.0,291
2024-10-19 19:00:00,27.1,12,9.5,289
2024-10-19 20:00:00,28.8,11,10.1,264
2024-10-19 21:00:00,29.5,11,12.9,243
2024-10-19 22:00:00,29.0,14,20.0,222
2024-10-19 23:00:00,27.7,16,21.1,223
2024-10-20 00:00:00,25.9,22,16.8,244
2024-10-20 01:00:00,23.0,30,14.4,237
2024-10-20 02:00:00,20.9,42,9.7,273
2024-10-20 03:00:00,19.7,50,8.0,288
2024-10-20 04:00:00,18.5,53,6.1,267
2024-10-20 05:00:00,17.4,61,4.6,171
2024-10-20 06:00:00,16.5,65,6.8,127
2024-10-20 07:00:00,15.6,65,5.9,72
2024-10-20 08:00:00,15.2,52,8.8,41
2024-10-20 09:00:00,14.6,42,9.5,32
2024-10-20 10:00:00,13.9,43,9.8,28
2024-10-20 11:00:00,13.6,44,11.1,34
2024-10-20 12:00:00,13.6,43,11.9,41
2024-10-20 13:00:00,13.6,46,13.5,54
2024-10-20 14:00:00,13.6,46,11.9,52
2024-10-20 15:00:00,14.9,42,10.8,52
2024-10-20 16:00:00,18.5,34,7.9,49
2024-10-20 17:00:00,22.5,27,6.9,49
2024-10-20 18:00:00,25.8,21,3.6,81
2024-10-20 19:00:00,28.1,17,4.0,172
2024-10-20 20:00:00,29.9,15,8.6,219
2024-10-20 21:00:00,30.0,15,17.4,240
2024-10-20 22:00:00,28.0,20,22.7,251
2024-10-20 23:00:00,26.4,28,22.1,260
2024-10-21 00:00:00,24.5,34,20.8,264
2024-10-21 01:00:00,22.1,47,14.3,263
2024-10-21 02:00:00,20.4,61,12.8,265
2024-10-21 03:00:00,19.8,57,13.3,279
2024-10-21 04:00:00,18.9,59,5.3,280
2024-10-21 05:00:00,18.2,61,7.8,140
2024-10-21 06:00:00,17.2,63,7.6,93
2024-10-21 07:00:00,17.0,56,4.2,83
2024-10-21 08:00:00,17.2,48,3.3,68
2024-10-21 09:00:00,15.1,50,6.3,63
2024-10-21 10:00:00,14.8,45,8.4,71
2024-10-21 11:00:00,14.2,46,8.2,68
2024-10-21 12:00:00,14.1,46,9.5,65
2024-10-21 13:00:00,13.3,50,9.9,53
2024-10-21 14:00:00,12.9,50,10.5,35
2024-10-21 15:00:00,14.4,45,9.6,34
2024-10-21 16:00:00,18.2,35,6.9,41
2024-10-21 17:00:00,22.2,27,5.1,42
2024-10-21 18:00:00,25.9,22,3.0,25
2024-10-21 19:00:00,29.0,17,2.9,317
2024-10-21 20:00:00,30.9,15,8.5,264
2024-10-21 21:00:00,30.7,16,17.4,256
2024-10-21 22:00:00,28.2,22,22.9,260
2024-10-21 23:00:00,26.5,29,22.5,262
2024-10-22 00:00:00,24.4,36,21.3,256
2024-10-22 01:00:00,21.6,48,12.2,251
2024-10-22 02:00:00,20.1,57,8.9,264
2024-10-22 03:00:00,19.2,60,5.0,235
2024-10-22 04:00:00,18.2,63,5.2,192
2024-10-22 05:00:00,17.4,64,6.2,134
2024-10-22 06:00:00,16.5,65,6.4,119
2024-10-22 07:00:00,15.6,68,5.2,84
2024-10-22 08:00:00,15.1,68,5.6,50
2024-10-22 09:00:00,14.6,65,6.7,36
2024-10-22 10:00:00,14.4,61,7.5,33
2024-10-22 11:00:00,14.1,58,8.3,42
2024-10-22 12:00:00,13.6,59,8.0,54
2024-10-22 13:00:00,12.5,61,8.2,64
2024-10-22 14:00:00,12.4,56,8.7,58
2024-10-22 15:00:00,14.2,48,8.3,46
2024-10-22 16:00:00,18.0,37,4.8,48
2024-10-22 17:00:00,21.8,29,1.5,97
2024-10-22 18:00:00,25.0,24,2.0,180
2024-10-22 19:00:00,28.3,21,3.0,197
2024-10-22 20:00:00,31.0,17,5.6,228
2024-10-22 21:00:00,32.2,17,12.6,242
2024-10-22 22:00:00,31.3,18,17.0,254
2024-10-22 23:00:00,28.7,24,18.4,264
2024-10-23 00:00:00,25.5,35,18.7,263
2024-10-23 01:00:00,22.3,49,11.7,259
2024-10-23 02:00:00,20.8,59,5.2,270
2024-10-23 03:00:00,20.0,63,3.1,208
2024-10-23 04:00:00,19.0,64,6.7,171
2024-10-23 05:00:00,17.5,72,4.5,185
2024-10-23 06:00:00,17.5,72,1.7,108
2024-10-23 07:00:00,16.3,72,4.8,48
2024-10-23 08:00:00,15.9,63,7.5,33
2024-10-23 09:00:00,16.0,54,9.8,62
2024-10-23 10:00:00,14.9,59,8.1,78
2024-10-23 11:00:00,14.3,62,8.6,60
2024-10-23 12:00:00,13.7,59,8.6,59
2024-10-23 13:00:00,12.5,59,8.5,78
2024-10-23 14:00:00,12.0,58,7.6,83
2024-10-23 15:00:00,13.8,51,4.8,61
2024-10-23 16:00:00,17.0,40,2.9,60
2024-10-23 17:00:00,20.8,35,1.7,72
2024-10-23 18:00:00,24.2,31,2.9,173
2024-10-23 19:00:00,27.5,26,4.9,176
2024-10-23 20:00:00,30.0,24,5.8,178
2024-10-23 21:00:00,31.6,22,7.4,203
2024-10-23 22:00:00,32.1,23,12.0,225
2024-10-23 23:00:00,30.9,23,15.4,237
2024-10-24 00:00:00,27.8,31,14.5,256
2024-10-24 01:00:00,23.8,50,8.7,266
2024-10-24 02:00:00,21.8,60,7.8,257
2024-10-24 03:00:00,20.4,69,7.3,259
2024-10-24 04:00:00,19.1,78,6.8,253
2024-10-24 05:00:00,17.6,89,4.8,236
2024-10-24 06:00:00,16.9,94,1.7,58
2024-10-24 07:00:00,15.6,95,4.1,88
2024-10-24 08:00:00,14.9,93,4.1,119
2024-10-24 09:00:00,14.6,90,3.7,101
2024-10-24 10:00:00,14.4,88,5.1,113
2024-10-24 11:00:00,13.9,90,5.9,121
2024-10-24 12:00:00,13.6,92,5.4,127
2024-10-24 13:00:00,13.1,97,2.3,72
2024-10-24 14:00:00,12.9,93,4.8,112
2024-10-24 15:00:00,13.3,88,4.7,133
2024-10-24 16:00:00,15.1,82,3.3,158
2024-10-24 17:00:00,17.9,73,2.5,176
2024-10-24 18:00:00,22.5,54,4.3,182
2024-10-24 19:00:00,26.5,37,7.7,179
2024-10-24 20:00:00,29.4,26,8.8,192
2024-10-24 21:00:00,30.4,23,11.4,213
2024-10-24 22:00:00,29.7,24,14.4,233
2024-10-24 23:00:00,27.9,28,15.4,244
2024-10-25 00:00:00,24.4,42,16.0,259
2024-10-25 01:00:00,19.6,69,11.4,265
2024-10-25 02:00:00,18.2,78,6.7,262
2024-10-25 03:00:00,17.5,84,6.3,270
2024-10-25 04:00:00,16.4,92,3.8,259
2024-10-25 05:00:00,15.9,95,4.2,252
2024-10-25 06:00:00,15.6,95,3.4,264
2024-10-25 07:00:00,15.2,94,3.5,285
2024-10-25 08:00:00,14.8,94,3.7,284
2024-10-25 09:00:00,14.2,95,2.2,275
2024-10-25 10:00:00,13.7,97,1.7,283
2024-10-25 11:00:00,13.1,99,1.5,36
2024-10-25 12:00:00,13.0,100,3.1,83
2024-10-25 13:00:00,12.6,100,6.0,151
2024-10-25 14:00:00,12.4,100,4.2,133
2024-10-25 15:00:00,12.5,99,3.2,90
2024-10-25 16:00:00,13.4,97,3.2,146
2024-10-25 17:00:00,15.6,85,5.4,166
2024-10-25 18:00:00,19.1,67,6.2,172
2024-10-25 19:00:00,22.6,54,6.5,172
2024-10-25 20:00:00,25.2,45,7.0,201
2024-10-25 21:00:00,26.6,40,9.8,232
2024-10-25 22:00:00,26.4,37,13.9,251
2024-10-25 23:00:00,25.0,37,15.2,260
2024-10-26 00:00:00,22.6,48,14.6,266
2024-10-26 01:00:00,19.2,69,12.3,262
2024-10-26 02:00:00,18.0,80,7.1,255
2024-10-26 03:00:00,17.2,86,6.0,267
2024-10-26 04:00:00,16.4,92,4.2,277
2024-10-26 05:00:00,16.4,92,1.1,279
2024-10-26 06:00:00,16.0,94,2.3,274
2024-10-26 07:00:00,14.6,98,4.1,345
2024-10-26 08:00:00,13.8,99,4.7,337
2024-10-26 09:00:00,13.3,100,6.5,337
2024-10-26 10:00:00,12.9,99,7.3,16
2024-10-26 11:00:00,12.4,98,5.2,34
2024-10-26 12:00:00,11.8,100,3.9,16
2024-10-26 13:00:00,11.6,95,3.7,79
2024-10-26 14:00:00,11.6,94,2.4,117
2024-10-26 15:00:00,12.0,93,1.7,108
2024-10-26 16:00:00,13.7,83,0.8,45
2024-10-26 17:00:00,17.0,65,1.3,214
2024-10-26 18:00:00,20.7,49,3.1,211
2024-10-26 19:00:00,24.6,36,5.1,222
2024-10-26 20:00:00,27.2,31,6.6,233
2024-10-26 21:00:00,28.9,28,8.4,239
2024-10-26 22:00:00,29.4,27,11.6,248
2024-10-26 23:00:00,27.2,33,15.4,256
2024-10-27 00:00:00,23.8,41,15.3,261
2024-10-27 01:00:00,20.6,61,10.1,266
2024-10-27 02:00:00,19.1,72,8.1,264
2024-10-27 03:00:00,18.6,77,3.9,286
2024-10-27 04:00:00,18.5,79,0.5,270
2024-10-27 05:00:00,17.6,82,3.9,112
2024-10-27 06:00:00,16.8,85,5.2,139
2024-10-27 07:00:00,16.3,88,6.3,114
2024-10-27 08:00:00,16.0,89,7.6,85
2024-10-27 09:00:00,15.2,91,5.7,99
2024-10-27 10:00:00,16.1,87,1.8,101
2024-10-27 11:00:00,15.0,91,5.7,336
2024-10-27 12:00:00,14.7,91,7.3,70
2024-10-27 13:00:00,14.5,100,6.7,126
2024-10-27 14:00:00,14.1,100,3.1,77
2024-10-27 15:00:00,14.1,99,4.7,58
2024-10-27 16:00:00,15.4,95,3.6,135
2024-10-27 17:00:00,18.0,83,5.0,131
2024-10-27 18:00:00,21.2,65,5.1,148
2024-10-27 19:00:00,24.8,47,4.9,174
2024-10-27 20:00:00,27.2,37,6.9,217
2024-10-27 21:00:00,27.7,38,11.5,236
2024-10-27 22:00:00,27.9,37,12.9,230
2024-10-27 23:00:00,26.0,40,18.5,249
2024-10-28 00:00:00,22.0,57,18.3,255
2024-10-28 01:00:00,21.3,65,9.8,229
2024-10-28 02:00:00,19.4,77,10.2,236
2024-10-28 03:00:00,18.6,79,4.4,240
2024-10-28 04:00:00,18.5,78,3.2,207
2024-10-28 05:00:00,18.4,80,5.6,174
2024-10-28 06:00:00,17.7,85,5.2,149
2024-10-28 07:00:00,16.6,92,2.9,180
2024-10-28 08:00:00,16.4,94,3.3,54
2024-10-28 09:00:00,16.6,94,5.0,105
2024-10-28 10:00:00,16.9,95,8.6,120
2024-10-28 11:00:00,17.0,95,5.4,143
2024-10-28 12:00:00,16.6,97,5.5,153
2024-10-28 13:00:00,16.4,98,8.5,94
2024-10-28 14:00:00,16.5,98,8.5,107
2024-10-28 15:00:00,16.7,97,7.3,130
2024-10-28 16:00:00,18.5,84,9.3,143
2024-10-28 17:00:00,20.2,70,8.7,159
2024-10-28 18:00:00,21.8,61,11.4,184
2024-10-28 19:00:00,22.4,60,15.9,198
2024-10-28 20:00:00,22.8,58,17.3,223
2024-10-28 21:00:00,22.5,55,25.4,243
2024-10-28 22:00:00,21.4,54,31.0,252
2024-10-28 23:00:00,20.4,55,32.7,248
2024-10-29 00:00:00,19.5,59,26.2,239
2024-10-29 01:00:00,18.5,65,11.3,219
2024-10-29 02:00:00,17.9,69,4.0,190
2024-10-29 03:00:00,17.5,73,7.7,99
2024-10-29 04:00:00,16.6,80,8.1,122
2024-10-29 05:00:00,15.8,85,4.6,216
2024-10-29 06:00:00,14.9,89,4.4,243
2024-10-29 07:00:00,14.7,90,3.9,137
2024-10-29 08:00:00,15.1,87,1.6,90
2024-10-29 09:00:00,13.4,94,4.1,347
2024-10-29 10:00:00,12.3,96,7.6,342
2024-10-29 11:00:00,11.7,86,11.5,281
2024-10-29 12:00:00,12.3,67,13.1,293
2024-10-29 13:00:00,10.9,97,3.3,13
2024-10-29 14:00:00,10.7,97,6.9,45
2024-10-29 15:00:00,11.1,99,5.5,49
2024-10-29 16:00:00,13.1,88,3.1,50
2024-10-29 17:00:00,15.9,68,2.4,27
2024-10-29 18:00:00,19.1,42,10.7,330
2024-10-29 19:00:00,21.8,26,20.1,323
2024-10-29 20:00:00,22.3,27,23.3,289
2024-10-29 21:00:00,21.4,35,29.0,257
2024-10-29 22:00:00,20.6,35,30.3,248
2024-10-29 23:00:00,20.6,34,31.4,250
2024-10-30 00:00:00,20.1,37,29.4,255
2024-10-30 01:00:00,18.0,42,17.7,247
2024-10-30 02:00:00,17.1,50,15.8,235
2024-10-30 03:00:00,16.2,59,8.1,231
2024-10-30 04:00:00,16.0,57,2.6,129
2024-10-30 05:00:00,14.2,77,11.2,84
2024-10-30 06:00:00,14.1,75,15.1,89
2024-10-30 07:00:00,14.1,65,14.6,91
2024-10-30 08:00:00,13.2,63,12.8,74
2024-10-30 09:00:00,12.4,66,11.0,65
2024-10-30 10:00:00,11.6,67,9.9,65
2024-10-30 11:00:00,11.1,67,10.6,67
2024-10-30 12:00:00,10.8,70,11.1,59
2024-10-30 13:00:00,10.8,73,12.1,55
2024-10-30 14:00:00,10.2,74,12.0,50
2024-10-30 15:00:00,11.1,70,11.7,52
2024-10-30 16:00:00,14.2,58,7.9,47
2024-10-30 17:00:00,17.5,50,9.2,64
2024-10-30 18:00:00,19.3,45,6.6,69
2024-10-30 19:00:00,20.9,37,4.3,68
2024-10-30 20:00:00,22.3,29,2.3,90
2024-10-30 21:00:00,23.5,22,2.2,175
2024-10-30 22:00:00,24.0,21,6.2,210
2024-10-30 23:00:00,23.6,26,10.1,237
2024-10-31 00:00:00,22.5,29,13.7,249
2024-10-31 01:00:00,19.8,51,16.0,271
2024-10-31 02:00:00,17.6,79,15.2,277
2024-10-31 03:00:00,16.9,79,11.8,287
2024-10-31 04:00:00,16.4,70,9.7,295
2024-10-31 05:00:00,14.9,73,5.4,285
2024-10-31 06:00:00,15.6,71,2.2,222
2024-10-31 07:00:00,15.1,75,2.9,86
2024-10-31 08:00:00,12.1,81,6.6,47
2024-10-31 09:00:00,11.6,76,7.9,43
2024-10-31 10:00:00,10.9,75,8.9,25
2024-10-31 11:00:00,10.1,72,6.4,36
2024-10-31 12:00:00,9.6,73,6.8,53
2024-10-31 13:00:00,9.4,73,6.0,63
2024-10-31 14:00:00,8.8,72,7.8,71
2024-10-31 15:00:00,10.1,66,7.8,71
2024-10-31 16:00:00,13.2,58,4.9,62
2024-10-31 17:00:00,16.3,53,2.5,86
2024-10-31 18:00:00,19.1,46,2.8,165
2024-10-31 19:00:00,21.5,37,4.4,187
2024-10-31 20:00:00,23.0,30,8.8,223
2024-10-31 21:00:00,23.6,28,14.8,232
2024-10-31 22:00:00,23.0,26,19.3,240
2024-10-31 23:00:00,21.8,33,19.7,245
2024-11-01 00:00:00,20.0,46,17.4,253
2024-11-01 01:00:00,18.1,54,10.6,247
2024-11-01 02:00:00,16.5,72,9.0,247
2024-11-01 03:00:00,15.5,85,5.8,244
2024-11-01 04:00:00,15.1,88,1.6,180
2024-11-01 05:00:00,14.1,92,3.5,125
2024-11-01 06:00:00,13.2,92,7.3,118
2024-11-01 07:00:00,12.4,91,7.3,101
2024-11-01 08:00:00,11.6,91,7.1,80
2024-11-01 09:00:00,11.1,89,8.0,54
2024-11-01 10:00:00,10.6,85,8.0,36
2024-11-01 11:00:00,10.1,80,7.7,30
2024-11-01 12:00:00,9.6,76,7.3,33
2024-11-01 13:00:00,9.1,83,8.6,91
2024-11-01 14:00:00,8.4,86,6.9,53
2024-11-01 15:00:00,9.6,77,5.5,19
2024-11-01 16:00:00,13.1,59,2.2,24
2024-11-01 17:00:00,16.7,41,1.3,326
2024-11-01 18:00:00,19.0,39,2.5,274
2024-11-01 19:00:00,20.8,34,3.3,221
2024-11-01 20:00:00,22.2,31,5.9,215
2024-11-01 21:00:00,23.0,31,10.8,232
2024-11-01 22:00:00,22.5,36,15.1,243
2024-11-01 23:00:00,21.0,44,18.3,257
2024-11-02 00:00:00,19.3,55,19.1,262
2024-11-02 01:00:00,16.9,76,17.1,261
2024-11-02 02:00:00,15.9,83,11.2,244
2024-11-02 03:00:00,15.4,85,7.6,252
2024-11-02 04:00:00,14.6,90,2.5,201
2024-11-02 05:00:00,13.6,94,7.7,143
2024-11-02 06:00:00,12.9,96,7.0,134
2024-11-02 07:00:00,12.1,98,4.9,94
2024-11-02 08:00:00,11.6,99,5.4,40
2024-11-02 09:00:00,11.8,99,6.9,45
2024-11-02 10:00:00,11.4,98,5.0,55
2024-11-02 11:00:00,11.4,99,4.7,74
2024-11-02 12:00:00,11.3,98,3.7,55
2024-11-02 13:00:00,12.5,97,4.4,52
2024-11-02 14:00:00,12.9,96,3.1,87
2024-11-02 15:00:00,13.1,96,2.9,60
2024-11-02 16:00:00,14.9,87,6.8,117
2024-11-02 17:00:00,16.8,78,8.4,146
2024-11-02 18:00:00,18.4,65,5.7,189
2024-11-02 19:00:00,19.4,58,9.1,173
2024-11-02 20:00:00,20.1,58,15.7,183
2024-11-02 21:00:00,19.9,58,18.4,190
2024-11-02 22:00:00,20.8,54,16.5,200
2024-11-02 23:00:00,19.6,60,17.7,235
2024-11-03 00:00:00,18.1,70,18.9,258
2024-11-03 01:00:00,16.4,81,10.1,185
2024-11-03 02:00:00,15.9,83,10.2,152
